prb,minMedian,minLabel,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label
32816,2.67195,uk-london.csv,2.741745,europe-west2.csv,2.900535,EULondon.csv,2.94534,London-Lon02.csv,3.74148,xLondon.csv,4.31559,EuropeSlough.csv,8.03369,europe-west1.csv,8.28897,Amsterdam1-AMS01.csv,8.309355,EuropeAmsterdam.csv,9.62554,EUParis.csv,11.886065,europe-west4.csv,12.150605,EUIreland.csv,12.24483,eu-frankfurt.csv,13.18772,EUFrankfurt.csv,13.45744,Frankfurt5-FRA05.csv,14.41915,Paris-PAR01.csv,14.59587,europe-west3.csv,17.454465,Oslo-OSL01.csv,28.187695,Milan-MIL01.csv,38.989365,europe-north1.csv,74.89887,USEastNViginia.csv,75.509565,Washington-WDC01.csv,75.831815,CanadaCentral.csv,76.1745,Us-east1 2.csv,77.164045,us-east4.csv,77.176885,NorthVirginia.csv,77.867075,us-ashburn.csv,78.63503,Montreal-MON01.csv,84.56732,Toronto-TOR01.csv,87.29296,Chicago.csv,88.21443,us-east1.csv,88.540855,northamerica-northeast1.csv,91.241365,USEastOhio.csv,94.73278,Us-central1 2.csv,100.19081,us-central1.csv,110.509165,Dallas-DAL01.csv,116.412115,AsiaPacificMumbai.csv,117.128505,Dallas.csv,118.673485,Houston-HOU2.csv,126.30163,us-phoenix.csv,131.61936,Seattle-SEA01.csv,135.27684,us-west1.csv,136.468045,Queretaro-MEX01.csv,138.436175,SanJose-SJC01.csv,139.062825,USWestNCalifornia.csv,142.9778,USWestOregon.csv,150.38696,Chennai-CHE01.csv,161.8823,Singapore-SNG01.csv,181.21647,SaoPaola-SAO01.csv,190.721245,HongKong.csv,191.8939975,HongKong-HKG02.csv,193.06246,AsiaPacificSingapure.csv,193.450585,SouthAmericaSaoPaola.csv,196.599,AmericaSao_Paulo.csv,205.141225,southamerica-east1.csv,216.69684,Tokyo-TOK02.csv,223.224705,asia-northeast1.csv,226.80422,AsiaPacificTokyo.csv,233.828825,Seoul-SEO01.csv,248.461435,asia-east1.csv,262.37833,AsiaPacificSeoul.csv,271.510605,australia-southeast1.csv,272.833855,Sydney-SYD01.csv,280.97617,AsiaPacificSydney.csv,281.33222,Melbourne-MEL01.csv,284.24201,asia-southeast1.csv,303.772255,Sydney.csv,308.042005,AustraliaSydney.csv,347.97392,asia-south1.csv
32805,17.884025,Frankfurt5-FRA05.csv,20.64573,europe-west3.csv,22.06682,EUFrankfurt.csv,23.700135,europe-north1.csv,24.246785,EuropeAmsterdam.csv,25.88887,Amsterdam1-AMS01.csv,26.66934,eu-frankfurt.csv,27.597365,europe-west4.csv,28.722835,europe-west1.csv,30.75464,EUParis.csv,32.916415,London-Lon02.csv,33.57531,Paris-PAR01.csv,33.627065,europe-west2.csv,35.785045,EULondon.csv,37.88131,EuropeSlough.csv,38.34935,xLondon.csv,41.742795,Milan-MIL01.csv,42.710865,uk-london.csv,46.71705,EUIreland.csv,50.09962,Oslo-OSL01.csv,106.119035,us-east4.csv,109.206,Montreal-MON01.csv,111.12719,us-ashburn.csv,112.229185,Washington-WDC01.csv,113.766565,northamerica-northeast1.csv,114.95862,Toronto-TOR01.csv,117.18189,NorthVirginia.csv,117.54494,us-east1.csv,119.22862,Us-east1 2.csv,125.128945,AsiaPacificMumbai.csv,127.87207,Chicago.csv,129.31392,USEastNViginia.csv,129.72127,us-central1.csv,131.51328,Us-central1 2.csv,140.02048,USEastOhio.csv,142.09487,Dallas-DAL01.csv,142.81686,CanadaCentral.csv,145.864535,Houston-HOU2.csv,153.667015,Dallas.csv,160.002765,Seattle-SEA01.csv,161.770855,Chennai-CHE01.csv,163.6678,us-west1.csv,166.77674,us-phoenix.csv,171.898775,SanJose-SJC01.csv,174.169865,USWestNCalifornia.csv,174.860695,Queretaro-MEX01.csv,175.70367,USWestOregon.csv,196.918435,Singapore-SNG01.csv,220.16122,HongKong.csv,233.425065,SaoPaola-SAO01.csv,234.189885,southamerica-east1.csv,236.655695,SouthAmericaSaoPaola.csv,244.953535,AmericaSao_Paulo.csv,245.298715,Tokyo-TOK02.csv,251.47717,asia-northeast1.csv,260.24835,AsiaPacificSingapure.csv,271.27978,HongKong-HKG02.csv,271.720505,Seoul-SEO01.csv,279.993065,asia-east1.csv,280.711095,AsiaPacificTokyo.csv,297.234785,AsiaPacificSeoul.csv,302.87962,australia-southeast1.csv,313.62321,asia-southeast1.csv,314.79067,Sydney-SYD01.csv,317.161835,Melbourne-MEL01.csv,317.204855,Sydney.csv,322.97539,AsiaPacificSydney.csv,332.51069,AustraliaSydney.csv,372.70207,asia-south1.csv
32804,34.041305,asia-east1.csv,55.429895,asia-southeast1.csv,59.75789,HongKong-HKG02.csv,60.234195,Singapore-SNG01.csv,63.656455,HongKong.csv,64.70445,asia-northeast1.csv,67.513325,AsiaPacificSingapure.csv,94.37382,Chennai-CHE01.csv,96.316655,Seoul-SEO01.csv,104.39482,Tokyo-TOK02.csv,115.442595,asia-south1.csv,127.75722,AsiaPacificTokyo.csv,144.3004,Melbourne-MEL01.csv,149.103935,Sydney-SYD01.csv,149.31047,AsiaPacificSeoul.csv,164.981275,australia-southeast1.csv,172.689705,us-west1.csv,182.693245,USWestNCalifornia.csv,192.203715,Houston-HOU2.csv,193.087765,Milan-MIL01.csv,193.31344,xLondon.csv,196.313785,uk-london.csv,196.52066,EUParis.csv,198.5286,eu-frankfurt.csv,201.765315,us-central1.csv,202.730125,USWestOregon.csv,203.506965,Paris-PAR01.csv,205.48628,EUFrankfurt.csv,206.31036,EULondon.csv,207.70843,Seattle-SEA01.csv,208.695455,SanJose-SJC01.csv,208.77439,London-Lon02.csv,209.223215,us-phoenix.csv,212.299315,Amsterdam1-AMS01.csv,213.00745,Us-central1 2.csv,215.101145,EUIreland.csv,217.75333,EuropeSlough.csv,221.224225,EuropeAmsterdam.csv,221.927235,Queretaro-MEX01.csv,222.34934,Dallas-DAL01.csv,226.64045,NorthVirginia.csv,228.427485,Frankfurt5-FRA05.csv,235.21879,Dallas.csv,236.22977,AsiaPacificSydney.csv,237.76168,us-east1.csv,238.51376,europe-west2.csv,240.65193,europe-west1.csv,245.47508,us-east4.csv,246.278225,europe-west3.csv,246.70296,europe-west4.csv,247.233255,USEastNViginia.csv,247.730175,Chicago.csv,251.891855,Washington-WDC01.csv,252.890515,northamerica-northeast1.csv,252.96675,CanadaCentral.csv,256.55394,USEastOhio.csv,257.904185,Toronto-TOR01.csv,260.758955,Montreal-MON01.csv,264.97593,Sydney.csv,271.11306,Oslo-OSL01.csv,277.21725,Us-east1 2.csv,281.29882,us-ashburn.csv,317.779775,europe-north1.csv,331.88171,southamerica-east1.csv,347.378895,AsiaPacificMumbai.csv,361.967755,SaoPaola-SAO01.csv,365.85143,AmericaSao_Paulo.csv,381.11051,SouthAmericaSaoPaola.csv,388.36636,AustraliaSydney.csv
32799,27.92999,eu-frankfurt.csv,28.478255,europe-west3.csv,31.360635,Frankfurt5-FRA05.csv,31.48907,europe-north1.csv,34.317025,EUFrankfurt.csv,34.89985,europe-west4.csv,35.94218,europe-west1.csv,36.37026,EuropeAmsterdam.csv,36.46548,Amsterdam1-AMS01.csv,37.184445,Paris-PAR01.csv,39.53357,EUParis.csv,40.14039,uk-london.csv,41.596385,europe-west2.csv,42.40242,London-Lon02.csv,46.46667,xLondon.csv,46.96612,EuropeSlough.csv,48.05554,EULondon.csv,50.27666,Milan-MIL01.csv,57.58343,EUIreland.csv,59.867265,Oslo-OSL01.csv,113.00859,Washington-WDC01.csv,114.267965,NorthVirginia.csv,114.778585,us-east4.csv,115.524865,Montreal-MON01.csv,118.335555,USEastNViginia.csv,119.198825,Toronto-TOR01.csv,119.332245,Us-east1 2.csv,120.86095,northamerica-northeast1.csv,122.098835,us-ashburn.csv,122.351035,CanadaCentral.csv,125.070725,Chicago.csv,126.121745,us-east1.csv,127.576605,USEastOhio.csv,138.37427,us-central1.csv,139.380455,Us-central1 2.csv,146.14231,Dallas-DAL01.csv,152.343625,Houston-HOU2.csv,152.90707,Dallas.csv,165.752455,Seattle-SEA01.csv,171.118555,Queretaro-MEX01.csv,172.200045,us-west1.csv,172.81258,SanJose-SJC01.csv,175.65489,us-phoenix.csv,176.933185,AsiaPacificSingapure.csv,178.28366,USWestNCalifornia.csv,184.548105,Singapore-SNG01.csv,188.464565,Chennai-CHE01.csv,190.806655,USWestOregon.csv,210.20766,HongKong.csv,215.516415,SaoPaola-SAO01.csv,218.71157,HongKong-HKG02.csv,222.09955,AmericaSao_Paulo.csv,225.42851,SouthAmericaSaoPaola.csv,241.99814,southamerica-east1.csv,242.84045,AsiaPacificTokyo.csv,245.97819,Tokyo-TOK02.csv,257.634025,asia-northeast1.csv,266.958655,Seoul-SEO01.csv,268.82688,AsiaPacificMumbai.csv,272.2239,Melbourne-MEL01.csv,285.62149,AsiaPacificSeoul.csv,287.02342,asia-east1.csv,302.226325,Sydney-SYD01.csv,309.654315,australia-southeast1.csv,312.176185,Sydney.csv,316.077245,AustraliaSydney.csv,321.038365,asia-southeast1.csv,329.12352,AsiaPacificSydney.csv,379.23766,asia-south1.csv
32797,8.38273,eu-frankfurt.csv,9.30042,Frankfurt5-FRA05.csv,10.30834,EUFrankfurt.csv,10.87324,europe-west3.csv,11.315955,Paris-PAR01.csv,13.457705,Milan-MIL01.csv,13.605305,Amsterdam1-AMS01.csv,14.553625,EuropeAmsterdam.csv,14.685245,EUParis.csv,17.62358,europe-west4.csv,17.663885,europe-west1.csv,19.222235,EULondon.csv,19.773325,uk-london.csv,19.852925,London-Lon02.csv,21.176095,xLondon.csv,21.32808,EuropeSlough.csv,23.204495,europe-west2.csv,29.37986,EUIreland.csv,35.592025,Oslo-OSL01.csv,42.52782,europe-north1.csv,86.565255,USEastNViginia.csv,86.76303,NorthVirginia.csv,87.252975,Washington-WDC01.csv,88.58307,Us-east1 2.csv,90.395015,Montreal-MON01.csv,97.50902,us-ashburn.csv,97.780535,us-east4.csv,99.297595,Toronto-TOR01.csv,104.20449,northamerica-northeast1.csv,107.445045,CanadaCentral.csv,108.17118,us-east1.csv,109.344755,Chicago.csv,115.680195,USEastOhio.csv,120.312545,us-central1.csv,121.796975,Dallas.csv,122.02645,Dallas-DAL01.csv,123.25462,Houston-HOU2.csv,133.813595,Us-central1 2.csv,141.052105,Seattle-SEA01.csv,145.464795,Queretaro-MEX01.csv,145.673975,us-phoenix.csv,153.149685,SanJose-SJC01.csv,154.19245,us-west1.csv,154.39814,Chennai-CHE01.csv,166.241855,AsiaPacificMumbai.csv,167.54183,USWestNCalifornia.csv,178.261375,USWestOregon.csv,204.739345,SaoPaola-SAO01.csv,212.36461,SouthAmericaSaoPaola.csv,221.869375,AmericaSao_Paulo.csv,224.446515,southamerica-east1.csv,240.4294,Seoul-SEO01.csv,241.22557,asia-northeast1.csv,252.42688,Singapore-SNG01.csv,252.611625,HongKong-HKG02.csv,253.02523,Tokyo-TOK02.csv,253.385735,AsiaPacificSingapure.csv,262.356615,HongKong.csv,267.42178,AsiaPacificTokyo.csv,268.287695,asia-east1.csv,284.57386,AsiaPacificSeoul.csv,292.67786,australia-southeast1.csv,298.93865,AsiaPacificSydney.csv,302.370195,asia-southeast1.csv,302.39066,Sydney.csv,320.70534,AustraliaSydney.csv,342.868875,Melbourne-MEL01.csv,347.42441,Sydney-SYD01.csv,362.924485,asia-south1.csv
32794,27.224105,eu-frankfurt.csv,27.573905,Frankfurt5-FRA05.csv,28.43629,europe-west3.csv,31.56133,EUFrankfurt.csv,36.075275,Paris-PAR01.csv,36.142955,EuropeAmsterdam.csv,36.16217,Milan-MIL01.csv,39.280085,Amsterdam1-AMS01.csv,39.833525,europe-west1.csv,40.14805,London-Lon02.csv,40.278935,EUParis.csv,41.20978,uk-london.csv,41.49169,europe-west2.csv,41.58795,xLondon.csv,42.00145,EuropeSlough.csv,42.753075,europe-west4.csv,44.606715,EULondon.csv,54.784815,EUIreland.csv,55.066745,Oslo-OSL01.csv,59.8021,europe-north1.csv,114.566615,us-east4.csv,116.92736,us-ashburn.csv,118.92122,USEastNViginia.csv,119.74579,Us-east1 2.csv,119.81905,NorthVirginia.csv,122.472805,Washington-WDC01.csv,124.87397,northamerica-northeast1.csv,127.47866,USEastOhio.csv,127.83027,us-east1.csv,130.93814,Montreal-MON01.csv,135.79472,Chicago.csv,136.004075,Us-central1 2.csv,136.269265,Toronto-TOR01.csv,137.13666,CanadaCentral.csv,138.49874,us-central1.csv,143.77151,AsiaPacificMumbai.csv,154.91335,Houston-HOU2.csv,156.13403,Dallas-DAL01.csv,158.17798,Dallas.csv,172.23077,us-west1.csv,177.103225,Queretaro-MEX01.csv,178.0147,us-phoenix.csv,188.66613,Seattle-SEA01.csv,191.71395,SanJose-SJC01.csv,193.075375,USWestOregon.csv,194.617945,USWestNCalifornia.csv,238.38657,SouthAmericaSaoPaola.csv,242.644505,AmericaSao_Paulo.csv,243.44414,SaoPaola-SAO01.csv,244.09898,southamerica-east1.csv,261.074895,asia-northeast1.csv,275.80076,AsiaPacificSingapure.csv,286.225445,AsiaPacificTokyo.csv,290.9799,asia-east1.csv,293.21115,Chennai-CHE01.csv,295.587485,HongKong.csv,309.632065,AsiaPacificSeoul.csv,310.483465,australia-southeast1.csv,320.879885,asia-southeast1.csv,321.994395,AsiaPacificSydney.csv,331.347145,Tokyo-TOK02.csv,332.09888,HongKong-HKG02.csv,335.49371,Sydney.csv,347.38952,Seoul-SEO01.csv,349.102815,AustraliaSydney.csv,353.91403,Singapore-SNG01.csv,381.788805,Sydney-SYD01.csv,382.433265,asia-south1.csv,389.998995,Melbourne-MEL01.csv
32793,21.46409,EULondon.csv,21.602625,europe-west2.csv,23.681425,London-Lon02.csv,25.06458,EuropeSlough.csv,25.375395,uk-london.csv,26.87971,xLondon.csv,27.02363,europe-west1.csv,27.118685,Amsterdam1-AMS01.csv,28.261545,EuropeAmsterdam.csv,28.68285,Paris-PAR01.csv,29.75522,EUParis.csv,30.670225,europe-west4.csv,31.227855,Frankfurt5-FRA05.csv,31.787895,EUFrankfurt.csv,33.156675,EUIreland.csv,35.691095,europe-west3.csv,36.822165,Oslo-OSL01.csv,38.305455,eu-frankfurt.csv,41.292995,Milan-MIL01.csv,58.61514,europe-north1.csv,93.605965,us-ashburn.csv,94.487165,Us-east1 2.csv,95.285335,us-east4.csv,95.375355,Washington-WDC01.csv,98.475045,Montreal-MON01.csv,98.94238,USEastNViginia.csv,99.073485,NorthVirginia.csv,103.30264,Toronto-TOR01.csv,108.03641,northamerica-northeast1.csv,109.02951,Chicago.csv,109.877295,us-east1.csv,111.05977,CanadaCentral.csv,116.66903,Us-central1 2.csv,119.84485,USEastOhio.csv,121.39774,us-central1.csv,130.375745,Dallas-DAL01.csv,135.761905,Houston-HOU2.csv,139.86059,Dallas.csv,145.08775,us-phoenix.csv,150.443855,Seattle-SEA01.csv,157.65627,us-west1.csv,158.122065,Queretaro-MEX01.csv,159.257475,USWestOregon.csv,159.8568,SanJose-SJC01.csv,160.69074,Chennai-CHE01.csv,177.001615,USWestNCalifornia.csv,193.868515,AsiaPacificSingapure.csv,197.4336,AsiaPacificMumbai.csv,197.54055,Singapore-SNG01.csv,201.65898,SaoPaola-SAO01.csv,214.00856,HongKong-HKG02.csv,220.410945,SouthAmericaSaoPaola.csv,222.7207,AmericaSao_Paulo.csv,222.96857,southamerica-east1.csv,238.450685,AsiaPacificTokyo.csv,239.95738,Tokyo-TOK02.csv,243.877325,asia-northeast1.csv,249.997095,HongKong.csv,266.61009,Seoul-SEO01.csv,270.707795,AsiaPacificSeoul.csv,271.241085,asia-east1.csv,292.68361,australia-southeast1.csv,296.170515,Melbourne-MEL01.csv,298.874005,Sydney-SYD01.csv,310.02364,asia-southeast1.csv,314.51806,Sydney.csv,314.90535,AsiaPacificSydney.csv,325.64678,AustraliaSydney.csv,364.49153,asia-south1.csv
32789,11.47112,europe-west3.csv,11.8376,Frankfurt5-FRA05.csv,11.91433,eu-frankfurt.csv,12.465475,EUFrankfurt.csv,18.122485,Amsterdam1-AMS01.csv,18.88808,europe-west4.csv,19.743885,EuropeAmsterdam.csv,20.447045,EUParis.csv,22.69952,London-Lon02.csv,23.152535,europe-west1.csv,24.53111,Paris-PAR01.csv,24.654,EULondon.csv,25.234955,europe-west2.csv,25.29244,uk-london.csv,27.30295,xLondon.csv,27.825925,EuropeSlough.csv,34.006305,Milan-MIL01.csv,35.468695,EUIreland.csv,40.86109,Oslo-OSL01.csv,42.34346,europe-north1.csv,96.34357,Us-east1 2.csv,100.06162,Montreal-MON01.csv,110.9079,Washington-WDC01.csv,111.235395,NorthVirginia.csv,111.26762,us-east4.csv,111.43795,Chicago.csv,112.00593,us-ashburn.csv,112.81537,Toronto-TOR01.csv,120.534385,us-central1.csv,121.27672,northamerica-northeast1.csv,122.32609,us-east1.csv,123.406815,AsiaPacificMumbai.csv,123.87605,USEastNViginia.csv,127.54162,Us-central1 2.csv,133.8559,USEastOhio.csv,136.1465,CanadaCentral.csv,140.6961,Dallas.csv,144.19665,Houston-HOU2.csv,145.30293,Dallas-DAL01.csv,151.86132,Chennai-CHE01.csv,153.236595,us-west1.csv,160.41421,SanJose-SJC01.csv,162.43276,Seattle-SEA01.csv,162.785085,USWestOregon.csv,163.854185,USWestNCalifornia.csv,170.199595,us-phoenix.csv,172.715465,Queretaro-MEX01.csv,227.427485,SaoPaola-SAO01.csv,233.731185,AmericaSao_Paulo.csv,235.63579,SouthAmericaSaoPaola.csv,239.719305,southamerica-east1.csv,242.516605,asia-northeast1.csv,247.210155,Tokyo-TOK02.csv,255.190725,HongKong-HKG02.csv,259.118215,Singapore-SNG01.csv,263.172155,AsiaPacificTokyo.csv,268.651235,asia-east1.csv,273.8587,Seoul-SEO01.csv,279.428695,HongKong.csv,287.44544,AsiaPacificSeoul.csv,291.50127,australia-southeast1.csv,302.07551,asia-southeast1.csv,304.463435,Sydney-SYD01.csv,316.906345,Sydney.csv,318.637895,Melbourne-MEL01.csv,320.3328,AustraliaSydney.csv,348.28724,AsiaPacificSingapure.csv,363.810345,asia-south1.csv,375.456465,AsiaPacificSydney.csv
32787,7.82571,Tokyo-TOK02.csv,7.95775,asia-northeast1.csv,8.34766,AsiaPacificTokyo.csv,38.6686,Seoul-SEO01.csv,38.68306,AsiaPacificSeoul.csv,50.138355,asia-east1.csv,58.32328,HongKong.csv,59.0545,HongKong-HKG02.csv,74.580235,asia-southeast1.csv,74.866375,Singapore-SNG01.csv,75.36254,AsiaPacificSingapure.csv,96.736275,us-west1.csv,104.460135,SanJose-SJC01.csv,105.363785,Chennai-CHE01.csv,106.64448,Seattle-SEA01.csv,107.991085,USWestNCalifornia.csv,115.351035,AsiaPacificSydney.csv,117.06632,australia-southeast1.csv,120.180675,Sydney-SYD01.csv,121.0417,AustraliaSydney.csv,123.99382,AsiaPacificMumbai.csv,126.53851,USWestOregon.csv,127.109875,us-phoenix.csv,130.264435,us-central1.csv,133.31964,Melbourne-MEL01.csv,134.829205,asia-south1.csv,139.418125,Dallas-DAL01.csv,146.09002,Houston-HOU2.csv,147.39996,Sydney.csv,152.10628,us-east4.csv,152.8225,Toronto-TOR01.csv,154.97688,Us-central1 2.csv,156.9587,Washington-WDC01.csv,157.03222,Dallas.csv,158.887245,Montreal-MON01.csv,159.045725,northamerica-northeast1.csv,160.83244,Queretaro-MEX01.csv,161.56692,Chicago.csv,164.504695,us-ashburn.csv,165.56173,USEastOhio.csv,167.989515,us-east1.csv,170.6115,CanadaCentral.csv,174.99169,Us-east1 2.csv,176.151765,USEastNViginia.csv,181.375625,NorthVirginia.csv,210.448645,EuropeSlough.csv,227.58832,europe-west2.csv,231.03255,London-Lon02.csv,232.424535,europe-west1.csv,235.416195,EUParis.csv,235.6368,EUFrankfurt.csv,237.26405,europe-west4.csv,237.37208,EULondon.csv,237.949785,europe-west3.csv,238.922125,Frankfurt5-FRA05.csv,243.91356,Oslo-OSL01.csv,245.922435,EuropeAmsterdam.csv,246.99751,Paris-PAR01.csv,247.116225,Amsterdam1-AMS01.csv,247.229275,xLondon.csv,252.84526,EUIreland.csv,256.533545,uk-london.csv,259.343605,Milan-MIL01.csv,264.70537,europe-north1.csv,272.796025,southamerica-east1.csv,280.45303,SouthAmericaSaoPaola.csv,281.12193,eu-frankfurt.csv,283.90817,SaoPaola-SAO01.csv,304.95785,AmericaSao_Paulo.csv
32786,71.010155,USEastNViginia.csv,72.966105,CanadaCentral.csv,81.013625,Us-east1 2.csv,81.06315,us-east1.csv,81.15326,us-east4.csv,81.618455,us-ashburn.csv,82.66665,NorthVirginia.csv,82.780795,Washington-WDC01.csv,85.403585,Dallas-DAL01.csv,88.179655,Houston-HOU2.csv,91.507575,USEastOhio.csv,92.327175,Dallas.csv,94.705105,northamerica-northeast1.csv,97.01956,Montreal-MON01.csv,98.353055,Toronto-TOR01.csv,100.88923,Chicago.csv,101.158415,us-central1.csv,101.83724,Us-central1 2.csv,107.702125,us-phoenix.csv,111.674265,Queretaro-MEX01.csv,122.615855,SanJose-SJC01.csv,124.634895,Seattle-SEA01.csv,125.55035,USWestNCalifornia.csv,127.176015,us-west1.csv,131.054805,USWestOregon.csv,139.42635,EuropeSlough.csv,153.865055,uk-london.csv,154.152305,europe-west2.csv,156.50436,xLondon.csv,158.6025,EUIreland.csv,160.00402,Paris-PAR01.csv,160.348875,EUParis.csv,160.42191,EuropeAmsterdam.csv,160.529795,London-Lon02.csv,160.545895,EULondon.csv,162.114855,southamerica-east1.csv,163.092725,europe-west4.csv,163.121025,europe-west1.csv,163.38522,SouthAmericaSaoPaola.csv,164.814045,Amsterdam1-AMS01.csv,167.186515,AmericaSao_Paulo.csv,167.4178,europe-west3.csv,168.58197,Frankfurt5-FRA05.csv,169.65778,EUFrankfurt.csv,171.035655,eu-frankfurt.csv,176.24267,Milan-MIL01.csv,198.91636,europe-north1.csv,200.198685,SaoPaola-SAO01.csv,201.112205,Oslo-OSL01.csv,211.226815,AsiaPacificTokyo.csv,215.26791,asia-northeast1.csv,242.536435,asia-east1.csv,253.49728,AsiaPacificMumbai.csv,254.64948,australia-southeast1.csv,262.782985,AsiaPacificSeoul.csv,266.97369,HongKong-HKG02.csv,270.020565,Tokyo-TOK02.csv,272.536245,AustraliaSydney.csv,276.0652,HongKong.csv,277.49294,asia-southeast1.csv,279.384225,Seoul-SEO01.csv,283.733845,Sydney.csv,285.149885,AsiaPacificSydney.csv,288.321765,AsiaPacificSingapure.csv,301.126705,Chennai-CHE01.csv,316.075835,Singapore-SNG01.csv,337.521425,asia-south1.csv,368.45477,Sydney-SYD01.csv,386.850935,Melbourne-MEL01.csv
32785,7.575185,EUParis.csv,8.33307,Paris-PAR01.csv,11.833055,europe-west1.csv,14.13988,EULondon.csv,14.73398,europe-west2.csv,15.1572,uk-london.csv,15.29139,London-Lon02.csv,15.962595,EUFrankfurt.csv,16.06583,xLondon.csv,16.6473,EuropeSlough.csv,17.35376,eu-frankfurt.csv,17.640195,europe-west3.csv,17.73118,Frankfurt5-FRA05.csv,20.244865,europe-west4.csv,20.67204,EuropeAmsterdam.csv,22.59595,Amsterdam1-AMS01.csv,23.21417,EUIreland.csv,25.98121,Milan-MIL01.csv,41.294835,Oslo-OSL01.csv,45.24841,europe-north1.csv,84.3375,us-east4.csv,84.450935,USEastNViginia.csv,84.991485,Us-east1 2.csv,85.388445,Washington-WDC01.csv,86.95016,us-ashburn.csv,88.935455,NorthVirginia.csv,92.989675,Montreal-MON01.csv,96.308545,us-east1.csv,98.640125,northamerica-northeast1.csv,98.861085,CanadaCentral.csv,98.89582,USEastOhio.csv,101.149815,Toronto-TOR01.csv,101.954395,Chicago.csv,108.32789,Us-central1 2.csv,110.668655,us-central1.csv,118.307425,Dallas-DAL01.csv,118.50099,AsiaPacificMumbai.csv,122.04669,Dallas.csv,124.86104,Houston-HOU2.csv,140.95162,Queretaro-MEX01.csv,141.81002,us-west1.csv,150.82678,us-phoenix.csv,154.70394,SanJose-SJC01.csv,157.88474,Seattle-SEA01.csv,160.29179,USWestNCalifornia.csv,171.136425,USWestOregon.csv,207.547535,SaoPaola-SAO01.csv,209.862645,SouthAmericaSaoPaola.csv,214.134395,AmericaSao_Paulo.csv,215.78293,southamerica-east1.csv,228.541405,asia-northeast1.csv,242.036145,AsiaPacificSingapure.csv,242.725585,Singapore-SNG01.csv,250.60676,Tokyo-TOK02.csv,253.94847,AsiaPacificTokyo.csv,258.290505,asia-east1.csv,262.542755,HongKong.csv,264.78703,HongKong-HKG02.csv,266.76028,Seoul-SEO01.csv,272.58402,Melbourne-MEL01.csv,275.83893,Chennai-CHE01.csv,277.130845,Sydney-SYD01.csv,278.74616,AsiaPacificSeoul.csv,279.57103,australia-southeast1.csv,285.58321,AsiaPacificSydney.csv,300.235505,Sydney.csv,301.180055,asia-southeast1.csv,316.78864,AustraliaSydney.csv,353.439485,asia-south1.csv
32784,12.683335,europe-west1.csv,16.09539,europe-west2.csv,16.172,EULondon.csv,16.211165,EUParis.csv,16.397495,uk-london.csv,16.825525,eu-frankfurt.csv,17.03549,Amsterdam1-AMS01.csv,17.17374,europe-west3.csv,17.415245,EUFrankfurt.csv,17.67865,EuropeSlough.csv,17.961065,Paris-PAR01.csv,18.222225,xLondon.csv,18.22612,EuropeAmsterdam.csv,19.18792,London-Lon02.csv,19.317425,Frankfurt5-FRA05.csv,20.10272,europe-west4.csv,26.30307,EUIreland.csv,31.27691,Milan-MIL01.csv,35.30547,Oslo-OSL01.csv,46.561895,europe-north1.csv,85.519475,us-ashburn.csv,85.962885,us-east4.csv,86.00805,USEastNViginia.csv,86.22337,Us-east1 2.csv,88.00247,NorthVirginia.csv,92.157335,Washington-WDC01.csv,95.15657,northamerica-northeast1.csv,96.153195,USEastOhio.csv,96.34804,Montreal-MON01.csv,97.229765,us-east1.csv,98.364295,CanadaCentral.csv,101.098235,Toronto-TOR01.csv,101.630035,Us-central1 2.csv,109.21289,Chicago.csv,111.167035,us-central1.csv,120.68368,AsiaPacificMumbai.csv,122.449725,Dallas-DAL01.csv,127.37772,Houston-HOU2.csv,133.669555,Dallas.csv,143.38318,us-west1.csv,144.698805,Queretaro-MEX01.csv,147.118505,us-phoenix.csv,153.12685,Chennai-CHE01.csv,155.784595,USWestNCalifornia.csv,157.35139,SanJose-SJC01.csv,162.0993,Seattle-SEA01.csv,175.453385,USWestOregon.csv,199.87453,SaoPaola-SAO01.csv,214.96791,southamerica-east1.csv,215.363315,SouthAmericaSaoPaola.csv,221.88366,AmericaSao_Paulo.csv,229.743005,asia-northeast1.csv,251.07125,Singapore-SNG01.csv,257.675315,asia-east1.csv,259.328825,Tokyo-TOK02.csv,261.91003,HongKong-HKG02.csv,267.606855,AsiaPacificTokyo.csv,269.44081,Seoul-SEO01.csv,275.89722,HongKong.csv,281.335005,australia-southeast1.csv,285.136645,AsiaPacificSingapure.csv,292.43216,asia-southeast1.csv,297.03885,Melbourne-MEL01.csv,301.14155,Sydney.csv,302.610495,Sydney-SYD01.csv,308.91044,AsiaPacificSeoul.csv,318.2558,AustraliaSydney.csv,336.395675,AsiaPacificSydney.csv,353.65309,asia-south1.csv
